id,title,description,link,image_link,availability,price,sale_price,sale_price_effective_date,google_product_category,product_type,brand,gtin,mpn,condition,age_group,color,gender,material,pattern,size,item_group_id,promotion_id,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,shipping,shipping_label,shipping_weight,shipping_length,shipping_width,shipping_height,is_bundle,multipack,minimum_price
16349,The 201 Offset Lamp,"This Urban Forge modern wrought iron lamp features a hand forged steel strap balanced on a block of reclaimed local sawmill wood. Each reclaimed wood lamp is unique and full of character which is accentuated in the timber and the artisan crafted iron.Dimensions: 23""H x 8""W x 8""D",https://urbanforge.com/shop-new/urban-forge-offset-lamp/?sku=980-373Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14521/images/22453/201-angle-lamp-main__54183.1549039484.1280.1280.jpg?c=2,in stock,349.00 USD,,,Home & Garden > Lighting > Lamps,Lighting > Lamps,Urban Forge,,980-373Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16350,The 201 Square Lamp,"This Urban Forge modern square lamp features a hand forged steel strap balanced on a block of reclaimed local sawmill wood.  Each wrought iron desk lamp is unique and full of character which is accentuated in the timber and the artisan crafted iron.Dimensions: 23""H x 8""W x 8""D",https://urbanforge.com/shop-new/urban-forge-square-lamp/?sku=980-374Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14522/images/22457/uf-lamp-square-main__84190.1549039625.1280.1280.jpg?c=2,in stock,349.00 USD,,,Home & Garden > Lighting > Lamps,Lighting > Lamps,Urban Forge,,980-374Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16351,Twig Wall Shelf,"Twig Wall Shelf is a great entryway, kitchen, or bathroom shelf - equally at home in rustic and contemporary environments.  Each piece is as unique as the iron, hand-forged by an artisan, and the reclaimed wood shelf. Shown in Burnished Gold Iron and Boxcar Clear.Dimensions: 25""W x 6""D x 6""H ",https://urbanforge.com/shop-new/twig-wall-shelf/?sku=980-375Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14523/images/21923/twig-main__90903.1531883646.1280.1280.jpg?c=2,in stock,223.00 USD,,,,Decor > Shelving > Wall Mounted Shelves,Urban Forge,,980-375Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16352,Tree of Life Dining Table,"Our Tree of Life table is a sculpture of epic detail.  You'll be amazed as you explore the bark texture, the branches, leaves and birds as they are brought to life in hand-forged iron.  Each wrought iron round table base is an artisan's interpretation so no two are exactly the same. These custom round tables are truly a work of art! The branches raise up toward the sky to cradle the 1/2"" thick tempered glass top.  Share life with those you love around this beautiful custom round table.Iron Base Dimensions: 30""H x 48""W x 35""DGlass Top Dimensions: 60""",https://urbanforge.com/shop-new/tree-of-life-dining-table/?sku=980-376Bas,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14524/images/21922/treeoflife-main__51052.1531883436.1280.1280.jpg?c=2,in stock,7999.00 USD,,,Furniture > Tables > Kitchen & Dining Room Tables,Furniture > Tables > Dining and Serving Tables,Urban Forge,,980-376Bas,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16353,The 201 Coffee Table,"17""H x 51""W x 32""D",https://urbanforge.com/the-201-coffee-table/?sku=980-377Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14528/images/21920/201-coffee-main__33628.1531883174.1280.1280.jpg?c=2,in stock,1255.00 USD,,,Furniture > Tables > Accent Tables > Coffee Tables,Furniture > Tables > Coffee Tables,Urban Forge,,980-377Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16354,The 201 Hand-Forged Accent Table,"The 201 Accent Table is a whimsically twisted geometric base that presents the square top for your decor items, drinks, or bedside lamp. Our artisan blacksmiths craft these tables one-at-a-time in the heat of the forge.  If that backstory wasn't enough, the white oak top is full of character and mimics reclaimed antique floor boards.  Our artisans distress these boards and work them into a neat, mitered-frame top that features grooves and old bolt holes.  A definitive conversation piece for any space!Hand-CraftedMade in USAGuaranteed ForeverChoose Your Favorite Hand-Rubbed Iron Finishes and AccentsMade from Recycled Iron and Low VOC FinishesCustomizable - We Can Change Any Dimension or Detail! Just ask.Dimensions27""H x 18""W x 18""D",https://urbanforge.com/the-201-hand-forged-accent-table/?sku=980-383Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14529/images/21931/201-accent-main__63575.1531921547.1280.1280.jpg?c=2,in stock,546.00 USD,,,Furniture > Tables > Accent Tables,Furniture > Tables > Accent Tables,Urban Forge,,980-383Base,new,,,,,,,,,,,,,,US::Standard:82.25 USD,,1 oz,,,,No,, USD
16355,Driftwood Hand-Forged Iron Coffee Table,"Shown in Polished Pewter iron finish with a glass top (first image).The Urban Forge Driftwood Collection features a very organic, hand forged sculpture - each piece is as unique and individual as the wood it's modeled after.  The smooth branch texture emulates a de-barked timber that has drifted many miles and has been polished by nature's steady hand.  Each bend and taper is the product of our blacksmith artisan's vision and experience in the forge.  Truly a work of art that all will recognize and appreciate in your space.After you choose the iron finish and accent that perfectly compliment your space, you can select the perfect top for your table.  The glass won't hide any of the sculpture and has a very elegant look as it hovers above.  Or, add some additional character and weight to the piece with a thick wooden top - choose your style - from traditional to distressed.Many of our customers consider their Urban Forge pieces investments. As a commitment to you, all of our forged items are guaranteed forever. Our pieces become family heirlooms in homes all across the country, and we take that honor seriously. If theres ever a problem with any of our forged pieces, let us know, and well make it right.Table Overall Dimensions: 19.5""H x 50""W x 30""D",https://urbanforge.com/driftwood-hand-forged-iron-coffee-table/?sku=980-378Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14530/images/21948/driftwood-coffee-main__49364.1531923259.1280.1280.jpg?c=2,in stock,2504.00 USD,,,Furniture > Tables > Accent Tables > Coffee Tables,Furniture > Tables > Coffee Tables,Urban Forge,,980-378Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16356,Driftwood Hand-Forged Iron Console Table,"Shown in Burnished Gold iron finish with a Boxcar Clear wooden top (first image).The Urban Forge Driftwood Collection features a very organic, hand forged sculpture - each piece is as unique and individual as the wood it's modeled after.  The smooth branch texture emulates a de-barked timber that has drifted many miles and has been polished by nature's steady hand.  Each bend and taper is the product of our blacksmith artisan's vision and experience in the forge.  Truly a work of art that all will recognize and appreciate in your space.After you choose the iron finish and accent that perfectly compliment your space, you can select the perfect top for your table.  The glass won't hide any of the sculpture and has a very elegant look as it hovers above.  Or, add some additional character and weight to the piece with a thick wooden top - choose your style - from traditional to distressed.Many of our customers consider their Urban Forge pieces investments. As a commitment to you, all of our forged items are guaranteed forever. Our pieces become family heirlooms in homes all across the country, and we take that honor seriously. If theres ever a problem with any of our forged pieces, let us know, and well make it right.27""H x 44""W x 14""D",https://urbanforge.com/driftwood-hand-forged-iron-console-table/?sku=980-380Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14531/images/21964/driftwood-console-main__33846.1531947557.1280.1280.jpg?c=2,in stock,2268.00 USD,,,Furniture > Tables > Accent Tables,Furniture > Tables > Accent Tables,Urban Forge,,980-380Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16357,Driftwood Hand-Forged Iron Side Table,"The Urban Forge Driftwood Collection features a very organic, hand forged sculpture - each piece is as unique and individual as the wood it's modeled after.  The smooth branch texture emulates a de-barked timber that has drifted many miles and has been polished by nature's steady hand.  Each bend and taper is the product of our blacksmith artisan's vision and experience in the forge.  Truly a work of art that all will recognize and appreciate in your space.After you choose the iron finish and accent that perfectly compliment your space, you can select the perfect top for your table.  The 30"" round glass won't hide any of the sculpture and has a very elegant look as it hovers above.  Or, add some additional character and weight to the piece with a thick wooden top - choose your style, from traditional to distressed.Many of our customers consider their Urban Forge pieces investments. As a commitment to you, all of our forged items are guaranteed forever. Our pieces become family heirlooms in homes all across the country, and we take that honor seriously. If theres ever a problem with any of our forged pieces, let us know, and well make it right.22""H x 30""W x 30""D",https://urbanforge.com/driftwood-hand-forged-iron-side-table/?sku=980-379Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14532/images/22851/driftwood-side-main__38696.1560354095.1280.1280.jpg?c=2,in stock,1211.00 USD,,,Furniture > Tables > Accent Tables,Furniture > Tables > Accent Tables,Urban Forge,,980-379Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16358,The 201 Shelf with Round Forged Brackets,"2""H x 42""W x 9""D",https://urbanforge.com/the-201-shelf-with-round-forged-brackets/?sku=980-381Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14533/images/22055/roundshelf-1__68899.1536411143.1280.1280.jpg?c=2,in stock,345.00 USD,,,,Decor > Shelving > Wall Mounted Shelves,Urban Forge,,980-381Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16359,The 201 Shelf with Diamond Forged Brackets,"2""H x 42""W x 9""D",https://urbanforge.com/the-201-shelf-with-diamond-forged-brackets/?sku=980-382Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14534/images/22052/diamondshelf-1__22742.1536411093.1280.1280.jpg?c=2,in stock,345.00 USD,,,,Decor > Shelving > Wall Mounted Shelves,Urban Forge,,980-382Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16360,Meridian Hand-Forged Iron Bed,"You can almost hear the impact of the hammer on orange hot steel as the bed is being made; one at a timeno two pieces ever the same. The trademark X pattern in each Meridian bed is both structure and design. Shown above in ""Natural Iron"" with ""Boxcar Cherry"" wood inlay, but available in other finishes as well. Meridian is elegant with sophisticated rustic undertones. It combines simple lines with the raw essence of iron. Our artisans put every hammer blow to the iron on full display, incorporating the random textures into the overall look of each piece. There are many finish options available. Any of the hand rubbed finishes will be layered to accentuate the natural textures in these pieces. Perhaps the most stunning treatment of the iron is to allow the steel to simply be itself with a natural iron special finish.Hand-CraftedMade in USAGuaranteed ForeverFree Shipping to the Continental United StatesChoose Your Favorite Hand-Rubbed iron Finishes and AccentsMade from Recycled Iron and Low VOC FinishesHeavy duty frameAvailable in Twin, Full, Queen, King, and California KingInstructions Included for Easy InstallationCustomizable - We Can Change Any Dimension or Detail!DimensionsHeadboard Height:  72""Footboard Height:  30""Frame Height 9""",https://urbanforge.com/meridian-hand-forged-iron-bed/?sku=980-UF-399Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14537/images/23435/meridian-bed-main-branded__16425.1599682550.1280.1280.jpg?c=2,in stock,1678.00 USD,,,Furniture > Beds & Accessories,Furniture > Beds > California King,Urban Forge,,980-UF-399Base,new,,,,,,,,,,,,,,,,235 oz,,,,No,, USD
16361,Bird on a Wire Wrought Iron Canopy Bed,"Our Bird on a Wire Canopy Bed has a sophisticated simplicity that makes a remarkably bold statement. Custom made by our artisan blacksmiths in any size, from twin to California King to be just right for your space. The elegant lines, subtle details, and carefully perched three-dimensional birds make this hand-forged iron bed a unique treasure.  Shown in our sleek Natural Black iron finish, but you can make it yours by choosing from the many finish and accent options available!Hand-CraftedMade in USAGuaranteed ForeverFree Shipping to the Continental United StatesChoose Your Favorite Hand-Rubbed iron Finishes and AccentsMade from Recycled Iron and Low VOC FinishesHeavy duty frameAvailable in Twin, Full, Queen, King, and California KingInstructions Included for Easy InstallationCustomizable - We Can Change Any Dimension or Detail!DimensionsCanopy Height: 84""Frame Height 9""",https://urbanforge.com/bird-on-a-wire-wrought-iron-canopy-bed/?sku=953-UF-003Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14538/images/23433/bird-on-wire-main-branded__91478.1599682296.1280.1280.jpg?c=2,in stock,2126.00 USD,,,Furniture > Beds & Accessories,Furniture > Beds > Canopy Beds,Urban Forge,,953-UF-003Base,new,,,,,,,,,,,,,,,,235 oz,,,,No,, USD
16362,Fargo Wrought Iron Stool with Sculpted Wood Seat,"Urban Forge Fargo stool adds that classic farmhouse character and charm to your rustic or contemporary environment. The solid, wrought iron base is forged, shaped and textured by the experienced hand and hammer of our artisan blacksmiths.  The hand sculpted, solid wood seat adds weight and a bold accent to the piece.Choose from any of our finishes listed above for a wide range of effects. Brighter finishes, such as Burnished Gold, give extra dimensionality to texture. Quieter finishes, like Natural Bark, create a more muted, natural-looking piece. Add accents in copper or gold to make the extra details really come alive.The stool is available with 25"" or 30"" seat heights to accommodate traditional counters or bars, although custom heights are available upon request. Standard barstool base heights are 25"" or 30"". Adding the seat thickness (2"") to the base height will determine the approximate seat height. Allow 7""-10"" of leg-room under the counter or bar. The feet have easy glider inserts to protect your flooring.Hand-CraftedMade in USAGuaranteed ForeverChoose Your Favorite Hand-Rubbed Iron Finishes and AccentsMade from Recycled Iron and Low VOC FinishesCustomizable - We Can Change Any Dimension or Detail! Just ask.Dimensions:  17""W x 16""D x 25""H",https://urbanforge.com/fargo-wrought-iron-stool-with-sculpted-wood-seat/?sku=980-400Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14539/images/22082/fargo-1__65545.1537825058.1280.1280.jpg?c=2,in stock,447.00 USD,,,Furniture > Chairs > Table & Bar Stools,Furniture > Seating > Iron Stools,Urban Forge,,980-400Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16363,Driftwood Hand-Forged Fire Pit,"The Urban Forge Driftwood Collection features a very organic, hand forged sculpture - each piece is as unique and individual as the wood it's modeled after.  The smooth branch texture emulates a de-barked timber that has drifted many miles and has been polished by nature's steady hand.  Each bend and taper is the product of our blacksmith artisan's vision and experience in the forge.  Truly a work of art that all will recognize and appreciate in your space.This unique fire pit features a large 30"" bowl perched on a beautiful, hand-forged branch frame.  inside the bowl, you'll find a grate crafted from iron sticks to keep your logs elevated.Hand-CraftedMade in USAFree Shipping to the Continental United StatesFinished in a Durable High-Heat Satin BlackChoose Your Favorite Hand-Rubbed Iron AccentMade from Recycled Iron and Low VOC FinishesCustomizable - We Can Change Any Dimension or Detail!Iron Outdoors: As a rule, Urban Forge crafts heirlooms to last generations and proudly guarantees them forever.  However, mother nature eventually reclaims anything left to the elements, no matter the quality.Dimensions20""H x 30""W x 20""D",https://urbanforge.com/driftwood-hand-forged-fire-pit/?sku=980-405Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14541/images/22164/driftwood-firepit-main__34223.1538521653.1280.1280.jpg?c=2,in stock,1780.00 USD,,,Furniture > Outdoor Furniture,Furniture > Outdoor Living > Fire Pits,Urban Forge,,980-405Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16364,Twist Wrought Iron Stool with Sculpted Wood Seat,"Urban Forge Twist stool adds that classic farmhouse character and charm to your rustic or contemporary environment. The solid, wrought iron base is forged, shaped and textured by the experienced hand and hammer of our artisan blacksmiths.  The hand sculpted, solid wood seat adds weight and a bold accent to the piece.Choose from any of our finishes listed above for a wide range of effects. Brighter finishes, such as Burnished Gold, give extra dimensionality to texture. Quieter finishes, like Natural Bark, create a more muted, natural-looking piece. Add accents in copper or gold to make the extra details really come alive.The stool is available with 25"" or 30"" seat heights to accommodate traditional counters or bars, although custom heights are available upon request. Standard barstool base heights are 25"" or 30"". Adding the seat thickness (2"") to the base height will determine the approximate seat height. Allow 7""-10"" of leg-room under the counter or bar. The feet have easy glider inserts to protect your flooring.Hand-CraftedMade in USAGuaranteed ForeverChoose Your Favorite Hand-Rubbed Iron Finishes and AccentsMade from Recycled Iron and Low VOC FinishesCustomizable - We Can Change Any Dimension or Detail! Just ask.Dimensions:  17""W x 16""D x 25""H",https://urbanforge.com/twist-wrought-iron-stool-with-sculpted-wood-seat/?sku=980-404Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14542/images/22421/Twist-1-main__97681.1546919722.1280.1280.jpg?c=2,in stock,447.00 USD,,,Furniture > Chairs > Table & Bar Stools,Furniture > Seating > Iron Stools,Urban Forge,,980-404Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16365,Cufflink Napkin Ring Set of 4,"Adorn your place settings with handcrafted napkin rings. These primitive cufflink napkin rings are forged by artisan blacksmiths one-at-a-time with tools from the 1800's. Every piece bears the marks of the artist's eye and hammer as they create each by hand. Choose a special finish and accent to make these heirloom napkin rings fit your taste perfectly.Hand-CraftedMade in USAGuaranteed ForeverChoose Your Favorite Hand-Rubbed Iron Finishes and AccentsMade from Recycled Iron and Low VOC FinishesCustomizable - We Can Change Any Dimension or Detail! Just ask.Dimensions2""W x 2""D x 1 3/4""H",https://urbanforge.com/cufflink-napkin-ring-set-of-4/?sku=980-406Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14547/images/22528/cufflink-main__49762.1556327293.1280.1280.jpg?c=2,in stock,89.00 USD,,,,Decor > Home Accents > Great Gifts,Urban Forge,,980-406Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16366,Spring Napkin Ring Set of 4,"Adorn your place settings with handcrafted napkin rings. Each twist and curl was forged by artisan blacksmiths one-at-a-time with tools from the 1800's.  Every piece bears the marks of the artist's eye and hammer as they create each by hand. Choose a special finish and accent to make these heirloom napkin rings fit your taste perfectly.Hand-CraftedMade in USAGuaranteed ForeverChoose Your Favorite Hand-Rubbed Iron Finishes and AccentsMade from Recycled Iron and Low VOC FinishesCustomizable - We Can Change Any Dimension or Detail! Just ask.Dimensions2""W x 2""D x 3""H (each)",https://urbanforge.com/spring-napkin-ring-set-of-4/?sku=980-407Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14548/images/22540/napkin-spring-main__86734.1556327914.1280.1280.jpg?c=2,in stock,99.00 USD,,,,Decor > Home Accents > Great Gifts,Urban Forge,,980-407Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16367,Sylamore Mug Tree Rack,"Made just for you, this organic mug rack is forged by artisan blacksmiths one-at-a-time with tools from the 1800's.  Every piece bears the marks of the artist's eye and hammer as they create each by hand. Choose a special finish and accent to make this mug rack perfect for your countertop!Perfect Gift Idea!Hand-CraftedMade in USAGuaranteed ForeverChoose Your Favorite Hand-Rubbed Iron Finishes and AccentsMade from Recycled Iron and Low VOC FinishesCustomizable - We Can Change Any Dimension or Detail! Just ask.Dimensions8""W x 8""D x 17""H",https://urbanforge.com/sylamore-mug-tree-rack/?sku=980-415Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14551/images/22600/mugrack-main__91094.1556329582.1280.1280.jpg?c=2,in stock,79.00 USD,,,,Decor > Home Accents > Great Gifts,Urban Forge,,980-415Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16368,Flame Coiled Trivet,"This bold trivet protects your kitchen and dining surfaces with bold style.  Bench-made by artisan blacksmiths one-at-a-time with tools from the 1800's.  Every piece bears the marks of the artist's eye and hammer as they create each by hand. Choose a special finish and accent to make this unique accent perfect for your home!Perfect Gift Idea!Hand-CraftedMade in USAGuaranteed ForeverChoose Your Favorite Hand-Rubbed Iron Finishes and AccentsMade from Recycled Iron and Low VOC FinishesCustomizable - We Can Change Any Dimension or Detail! Just ask.Dimensions8""W x 8 1/4""D x 3/4""H",https://urbanforge.com/flame-coiled-trivet/?sku=980-413Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14552/images/22624/trivet-main__41275.1556330012.1280.1280.jpg?c=2,in stock,49.00 USD,,,,Decor > Home Accents > Great Gifts,Urban Forge,,980-413Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16369,Hand-Forged Feather Charm,"Bench-made by artisan blacksmiths one-at-a-time with tools from the 1800's.  Every piece bears the marks of the artist's eye and hammer as they create each by hand. Choose a special finish and accent to make this forged accent perfect for your home!Perfect Gift Idea!Hand-CraftedMade in USAGuaranteed ForeverChoose Your Favorite Hand-Rubbed Iron Finishes and AccentsMade from Recycled Iron and Low VOC FinishesCustomizable - We Can Change Any Dimension or Detail! Just ask.Dimensions6 3/4""W x 1 1/2""D x 1/2""H",https://urbanforge.com/hand-forged-feather-charm/?sku=980-419Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14553/images/22633/feather-main__93715.1556330561.1280.1280.jpg?c=2,in stock,99.00 USD,,,,Decor > Home Accents > Great Gifts,Urban Forge,,980-419Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16370,Forged Book Ends Set,"Starting with long flat lengths of iron, we heat them to a glowing red state and then muscle these book ends into shape. The final product bears marks of the process - it's not precision bent by a machine - but by the heat and sweat of an artist. Bench-made by artisan blacksmiths one-at-a-time with tools from the 1800's.  Every piece bears the marks of the artist's eye and hammer as they create each by hand. Hand-forged in the USA to last for generations.Perfect Gift Idea!Hand-CraftedMade in USAGuaranteed ForeverChoose Your Favorite Hand-Rubbed Iron Finishes and AccentsMade from Recycled Iron and Low VOC FinishesCustomizable - We Can Change Any Dimension or Detail! Just ask.Dimensions7 1/2""H x 6"" W x 3""D (each)",https://urbanforge.com/forged-book-ends-set/?sku=980-440Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14554/images/22679/bookends-main__82656.1556331033.1280.1280.jpg?c=2,in stock,249.00 USD,,,,Decor > Home Accents > Great Gifts,Urban Forge,,980-440Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16371,Unwind Corkscrew,"Bench-made by artisan blacksmiths one-at-a-time with tools from the 1800's.  Every piece bears the marks of the artist's eye and hammer as they create each by hand. Choose a special finish and accent to make this corkscrew uniquely yours!Perfect Gift Idea!Hand-CraftedMade in USAGuaranteed ForeverChoose Your Favorite Hand-Rubbed Iron Finishes and AccentsMade from Recycled Iron and Low VOC FinishesCustomizable - We Can Change Any Dimension or Detail! Just ask.Dimensions6""L x 2 1/2""WPouch: 8""L x 3""W (folded)",https://urbanforge.com/unwind-corkscrew/?sku=980-429Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14555/images/22715/corkscrew-main__74084.1556331394.1280.1280.jpg?c=2,in stock,59.00 USD,,,,Decor > Home Accents > Great Gifts,Urban Forge,,980-429Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16372,Loft Fire Tool Set with Stand,"This stately hand-made fire-tool set has beautiful handles of hammered square stock with a gentle taper toward the tool end.  Set includes a fire poker, shovel, and stand.  It's all you need to tend your roaring fire, plus it's a work of art to be featured by the hearth.  Bench-made by artisan blacksmiths one-at-a-time with tools from the 1800's.  Every piece bears the marks of the artist's eye and hammer as they create each by hand. Hand-forged in the USA to last for generations.Perfect Gift Idea!Hand-CraftedMade in USAGuaranteed ForeverChoose Your Favorite Hand-Rubbed Iron Finishes and AccentsMade from Recycled Iron and Low VOC FinishesCustomizable - We Can Change Any Dimension or Detail! Just ask.Set Dimensions12""W x 12""D x 37.5""H",https://urbanforge.com/loft-fire-tool-set-with-stand/?sku=980-418Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14556/images/22742/firetool-set-main__45849.1556331819.1280.1280.jpg?c=2,in stock,249.00 USD,,,,Decor > Home Accents > Great Gifts,Urban Forge,,980-418Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16373,Sylamore Hand-Forged Iron Branch Fire Poker,"The hand-forged organic branch shape paired with the textured handle is much more than a fire poker.  Hand-forged fire tools will last many lifetimes and make excellent gifts.  Urban Forge fire pokers are crafted one-at-a-time by artisans who love their craft - and it shows.  Perfect for tending your roaring fire, plus it's a work of art to be featured by the hearth.  When not in use, hang the poker on a hook using the strong leather cord loop on the handle. Bench-made by artisan blacksmiths one-at-a-time with tools from the 1800's.  Every piece bears the marks of the artist's eye and hammer as they create each by hand. Hand-forged in the USA to last for generations. Shown in Satin Black finish with Copper Accent.Perfect Gift Idea!Hand-CraftedMade in USAGuaranteed ForeverChoose Your Favorite Hand-Rubbed Iron Finishes and AccentsMade from Recycled Iron and Low VOC FinishesCustomizable - We Can Change Any Dimension or Detail! Just ask.Set Dimensions30""L x 2""W",https://urbanforge.com/sylamore-hand-forged-iron-branch-fire-poker/?sku=980-416Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14560/images/23780/branch-poker-main_copy__46744.1620148140.1280.1280.jpg?c=2,in stock,129.00 USD,,,,Decor > Home Accents > Great Gifts,Urban Forge,,980-416Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16374,Square Loop Hand-Forged Fire Poker,"This hand-forged square stock poker transitions to flat iron that is heated and formed into a loop, then wrapped around to form a handle. Hand-forged fire tools will last many lifetimes and make excellent gifts.  Urban Forge fire pokers are crafted one-at-a-time by artisans who love their craft - and it shows.  Perfect for tending your roaring fire, plus it's a work of art to be featured by the hearth.  When not in use, hang the poker on a hook using the loop in the handle. Bench-made by artisan blacksmiths one-at-a-time with tools from the 1800's.  Every piece bears the marks of the artist's eye and hammer as they create each by hand. Hand-forged in the USA to last for generations.Perfect Gift Idea!Hand-CraftedMade in USAGuaranteed ForeverChoose Your Favorite Hand-Rubbed Iron Finishes and AccentsMade from Recycled Iron and Low VOC FinishesCustomizable - We Can Change Any Dimension or Detail! Just ask.Dimensions30""L x 2""W",https://urbanforge.com/square-loop-hand-forged-fire-poker/?sku=980-417Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14561/images/22887/twist-poker-main__81329.1560975943.1280.1280.jpg?c=2,in stock,129.00 USD,,,,Decor > Home Accents > Great Gifts,Urban Forge,,980-417Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16375,Evening Shade Hand Forged Fire Poker,"Hand-forged fire tools will last many lifetimes and make excellent gifts.  Urban Forge fire pokers are crafted one-at-a-time by artisans who love their craft - and it shows.  Perfect for tending your roaring fire, plus it's a work of art to be featured by the hearth.  When not in use, hang the poker on a hook using the loop in the handle. Bench-made by artisan blacksmiths one-at-a-time with tools from the 1800's.  Every piece bears the marks of the artist's eye and hammer as they create each by hand. Hand-forged in the USA to last for generations.Perfect Gift Idea!Hand-CraftedMade in USAGuaranteed ForeverChoose Your Favorite Hand-Rubbed Iron Finishes and AccentsMade from Recycled Iron and Low VOC FinishesCustomizable - We Can Change Any Dimension or Detail! Just ask.Dimensions30""L x 2""W",https://urbanforge.com/evening-shade-hand-forged-fire-poker/?sku=980-443Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14562/images/22897/leaf-poker-main__27235.1560976243.1280.1280.jpg?c=2,in stock,129.00 USD,,,,Decor > Home Accents > Great Gifts,Urban Forge,,980-443Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
16376,Sylamore Hand Forged Log Holder - Small,"A classic design that looks great on any hearth. Store your kindling or small logs for easy access and enjoy the warmth that comes with owning a hand-forged iron treasure. Bench-made by artisan blacksmiths one-at-a-time with tools from the 1800's.  Every piece bears the marks of the artist's eye and hammer as they create each by hand. Hand-forged in the USA to last for generations.Perfect Gift Idea!Hand-CraftedMade in USAGuaranteed ForeverChoose Your Favorite Hand-Rubbed Iron Finishes and AccentsMade from Recycled Iron and Low VOC FinishesCustomizable - We Can Change Any Dimension or Detail! Just ask.Dimensions12 1/2""H x 12 1/2""W x 7""D",https://urbanforge.com/sylamore-hand-forged-log-holder-small/?sku=980-430Base,https://cdn11.bigcommerce.com/s-p6f4il8ut9/products/14563/images/22912/log-basket-small-main__05329.1560976617.1280.1280.jpg?c=2,in stock,99.00 USD,,,,Decor > Home Accents > Great Gifts,Urban Forge,,980-430Base,new,,,,,,,,,,,,,,,,1 oz,,,,No,, USD
